1080;	Trzebania;	;	51.8888118;	16.6394734;	Zak³ad Zagospodarowania Odpadów Osieczna;	14:00-17:00;14:00-17:00;10:00-14:00;14:00-17:00;14:00-17:00;10:00-14:00;0;	655285032;	Trzebania 15;	True;	https://mzoleszno.com.pl/Punkt-Selektywnego-Zbierania-Odpadow-Komunalnych.html;	64-113
1081;	Pakos³aw;	;	51.6143641;	17.0550086;	PSZOK Pakos³aw;	0;10:00-14:00;0;14:00-18:00;0;10:00-14:00;0;	655478263;	Kolejowa 3;	True;	https://mzoleszno.com.pl/Punkt-Selektywnego-Zbierania-Odpadow-Komunalnych.html;	63-920
1082;	Pêpowo;	;	51.755257;	17.1027115;	PSZOK Pêpowo;	0;10:00-14:00;0;14:00-18:00;0;10:00-14:00;0;	655736332;	Dworcowa 1;	True;	https://mzoleszno.com.pl/Punkt-Selektywnego-Zbierania-Odpadow-Komunalnych.html;	63-830
1083;	Pogorzela;	;	51.8261012;	17.2268495;	Punkt Selektywnej Zbiórki Odpadów Komunalnych Gmina Pogorzela;	0;10:00-14:00;0;14:00-18:00;0;10:00-14:00;0;	501037477;	Gostyñska 14a;	True;	https://mzoleszno.com.pl/Punkt-Selektywnego-Zbierania-Odpadow-Komunalnych.html;	63-860
1084;	Poniec;	;	51.7622106;	16.8060773;	PSZOK Poniec (teren sk³adu wêgla);	0;10:00-14:00;0;14:00-18:00;0;10:00-14:00;0;	655731539;	Krobska 39;	True;	https://mzoleszno.com.pl/Punkt-Selektywnego-Zbierania-Odpadow-Komunalnych.html;	64-125
1085;	Rawicz;	;	51.6253981;	16.8909858;	Stacja Prze³adunkowa Odpadów Komunalnych w Rawiczu ;	07:00-18:00;07:00-18:00;07:00-18:00;07:00-18:00;07:00-18:00;08:00-15:00;0;	506181616;	Zwierzyniecka 1;	True;	https://mzoleszno.com.pl/Punkt-Selektywnego-Zbierania-Odpadow-Komunalnych.html;	63-900
1086;	K³oda;	;	51.7816833;	16.659133;	PSZOK Rydzyna;	0;10:00-14:00;0;14:00-18:00;0;10:00-14:00;0;	695331339;	Produkcyjna;	True;	https://mzoleszno.com.pl/Punkt-Selektywnego-Zbierania-Odpadow-Komunalnych.html;	64-130
1087;	Koszanowo;	;	52.0183447;	16.5519431;	PSZOK Koszanowo;	14:00-18:00;10:00-14:00;0;14:00-18:00;14:00-18:00;10:00-14:00;0;	506182297;	Przemys³owa 10;	True;	https://mzoleszno.com.pl/Punkt-Selektywnego-Zbierania-Odpadow-Komunalnych.html;	64-030
1088;	Œwiêciechowa;	https://lh5.googleusercontent.com/p/AF1QipMRNRq8YyKfmkoDBmboZmMPlUQsFi8GJlAP22k_=s0;	51.8534985;	16.4895443;	PSZOK Œwiêciechowa;	0;10:00-14:00;0;14:00-18:00;0;10:00-14:00;0;	605763488;	XX Lecia 2;	True;	https://mzoleszno.com.pl/Punkt-Selektywnego-Zbierania-Odpadow-Komunalnych.html;	64-115
1089;	Wijewo;	;	51.9107781;	16.1824821;	Punkt Selektywnej Zbiórki Odpadów Komunalnych - PSZOK - Wijewo - PGO ZAJ¥C;	0;10:00-14:00;0;14:00-18:00;0;10:00-14:00;0;	601055363;	Wincentego Witosa 52;	True;	https://mzoleszno.com.pl/Punkt-Selektywnego-Zbierania-Odpadow-Komunalnych.html;	64-150
